GB_GCA_034006405.1	1.000000
GB_GCA_002506905.1|GB_GCA_012719315.1	0.927634
GB_GCA_002506905.1	1.000000
GB_GCA_963676045.1|GB_GCA_012719315.1	0.939194
GB_GCA_963676045.1|GB_GCA_019262145.1	0.964321
GB_GCA_963676045.1	1.000000
GB_GCA_019262145.1	1.000000
GB_GCA_012719315.1	1.000000
GB_GCA_001560915.1|GB_GCA_002495325.1	0.916845
GB_GCA_001560915.1|GB_GCA_028561875.1	0.927540
GB_GCA_001560915.1|GB_GCA_030168595.1	0.933494
GB_GCA_001560915.1|GB_GCA_015063225.1	0.939900
GB_GCA_001560915.1|GB_GCA_024399195.1	0.951057
GB_GCA_001560915.1|GB_GCA_946545675.1	0.969324
GB_GCA_001560915.1|GB_GCA_963635855.1	0.975412
GB_GCA_001560915.1|GB_GCA_902787415.1	0.994954
GB_GCA_001560915.1	1.000000
GB_GCA_902787415.1	1.000000
GB_GCA_963591575.1|GB_GCA_963635855.1	0.994112
GB_GCA_963591575.1|GB_GCA_963631655.1	0.998107
GB_GCA_963591575.1	1.000000
GB_GCA_963631655.1	1.000000
GB_GCA_963646785.1|GB_GCA_963635855.1	0.997923
GB_GCA_963646785.1	1.000000
GB_GCA_963635855.1	1.000000
GB_GCA_024399175.1|GB_GCA_946545675.1	0.973620
GB_GCA_024399175.1	1.000000
GB_GCA_902763685.1|GB_GCA_946545675.1	0.980988
GB_GCA_902763685.1|GB_GCA_024399225.1	0.983688
GB_GCA_902763685.1	1.000000
GB_GCA_024399225.1	1.000000
GB_GCA_946545675.1	1.000000
GB_GCA_024399195.1	1.000000
GB_GCA_000350305.1|GB_GCA_015063225.1	0.961695
GB_GCA_000350305.1	1.000000
GB_GCA_015063225.1	1.000000
GB_GCA_002503545.1|GB_GCA_030168595.1	0.951644
GB_GCA_002503545.1|GB_GCA_963643445.1	0.974056
GB_GCA_002503545.1|RS_GCF_000300255.2	0.980497
GB_GCA_002503545.1	1.000000
RS_GCF_000300255.2	1.000000
GB_GCA_963643445.1	1.000000
GB_GCA_030168595.1	1.000000
GB_GCA_028561875.1	1.000000
GB_GCA_002495325.1	1.000000
GB_GCA_002504495.1|GB_GCA_015063135.1	0.906438
GB_GCA_002504495.1|GB_GCA_002504405.1	0.919051
GB_GCA_002504495.1|GB_GCA_949298875.1	0.957401
GB_GCA_002504495.1|GB_GCA_030539515.1	0.965015
GB_GCA_002504495.1|GB_GCA_002506425.1	0.972682
GB_GCA_002504495.1	1.000000
GB_GCA_963645865.1|GB_GCA_002506425.1	0.979815
GB_GCA_963645865.1|GB_GCA_963650175.1	0.992658
GB_GCA_963645865.1|GB_GCA_963586845.1	0.996540
GB_GCA_963645865.1|GB_GCA_963611065.1	0.999169
GB_GCA_963645865.1	1.000000
GB_GCA_963611065.1	1.000000
GB_GCA_963586845.1	1.000000
GB_GCA_963650175.1	1.000000
GB_GCA_006954465.1|GB_GCA_002506425.1	0.984679
GB_GCA_006954465.1	1.000000
GB_GCA_002506425.1	1.000000
GB_GCA_030539565.1|GB_GCA_030539515.1	0.988253
GB_GCA_030539565.1	1.000000
GB_GCA_030539515.1	1.000000
GB_GCA_944320495.1|GB_GCA_949298875.1	0.998075
GB_GCA_944320495.1	1.000000
GB_GCA_949298875.1	1.000000
GB_GCA_949295765.1|GB_GCA_002504405.1	0.939366
GB_GCA_949295765.1|GB_GCA_944320485.1	0.951428
GB_GCA_949295765.1|GB_GCA_905187815.1	0.971977
GB_GCA_949295765.1|GB_GCA_944321985.1	0.982831
GB_GCA_949295765.1|GB_GCA_009911715.1	0.987314
GB_GCA_949295765.1	1.000000
GB_GCA_009911715.1	1.000000
GB_GCA_944321985.1	1.000000
GB_GCA_944322255.1|GB_GCA_905187815.1	0.981874
GB_GCA_944322255.1	1.000000
GB_GCA_905187815.1	1.000000
GB_GCA_959597175.1|GB_GCA_944320485.1	0.965475
GB_GCA_959597175.1	1.000000
GB_GCA_944320485.1	1.000000
GB_GCA_963640995.1|GB_GCA_002504405.1	0.948072
GB_GCA_963640995.1|GB_GCA_900767505.1	0.979084
GB_GCA_963640995.1|GB_GCA_963605395.1	0.990864
GB_GCA_963640995.1|GB_GCA_963637225.1	0.996472
GB_GCA_963640995.1	1.000000
GB_GCA_963637225.1	1.000000
GB_GCA_963637895.1|GB_GCA_963605395.1	0.993876
GB_GCA_963637895.1	1.000000
GB_GCA_963656905.1|GB_GCA_963605395.1	0.995886
GB_GCA_963656905.1	1.000000
GB_GCA_963605395.1	1.000000
GB_GCA_934702355.1|GB_GCA_900767505.1	0.995969
GB_GCA_934702355.1	1.000000
GB_GCA_900767505.1	1.000000
GB_GCA_002504405.1	1.000000
GB_GCA_017461225.1|GB_GCA_015063135.1	0.912587
GB_GCA_017461225.1|GB_GCA_945492685.1	0.934302
GB_GCA_017461225.1|GB_GCA_017935945.1	0.953070
GB_GCA_017461225.1	1.000000
GB_GCA_017935945.1	1.000000
GB_GCA_016296195.1|GB_GCA_945492685.1	0.989599
GB_GCA_016296195.1	1.000000
GB_GCA_945492685.1	1.000000
GB_GCA_015063235.1|GB_GCA_015063135.1	0.916749
GB_GCA_015063235.1|GB_GCA_934234005.1	0.924580
GB_GCA_015063235.1|GB_GCA_002506175.1	0.962553
GB_GCA_015063235.1|GB_GCA_016284295.1	0.974718
GB_GCA_015063235.1|GB_GCA_001563305.1	0.978225
GB_GCA_015063235.1|GB_GCA_015063245.1	0.985254
GB_GCA_015063235.1	1.000000
GB_GCA_015063245.1	1.000000
GB_GCA_017468935.1|GB_GCA_001563305.1	0.981162
GB_GCA_017468935.1|GB_GCA_030168575.1	0.985423
GB_GCA_017468935.1|GB_GCA_015063285.1	0.989846
GB_GCA_017468935.1|GB_GCA_937892275.1	0.997121
GB_GCA_017468935.1	1.000000
GB_GCA_937892275.1	1.000000
GB_GCA_015063285.1	1.000000
GB_GCA_030168575.1	1.000000
GB_GCA_001563305.1	1.000000
GB_GCA_016284295.1	1.000000
GB_GCA_002506175.1	1.000000
GB_GCA_934234005.1	1.000000
GB_GCA_016282555.1|GB_GCA_015063135.1	0.925121
GB_GCA_016282555.1|GB_GCA_017507885.1	0.930481
GB_GCA_016282555.1|GB_GCA_017475875.1	0.936466
GB_GCA_016282555.1|GB_GCA_017540825.1	0.962951
GB_GCA_016282555.1|GB_GCA_017519045.1	0.969121
GB_GCA_016282555.1	1.000000
GB_GCA_017616575.1|GB_GCA_017519045.1	0.987194
GB_GCA_017616575.1	1.000000
GB_GCA_017519045.1	1.000000
GB_GCA_017524805.1|GB_GCA_017540825.1	0.968941
GB_GCA_017524805.1|GB_GCA_016281925.1	0.992246
GB_GCA_017524805.1	1.000000
GB_GCA_016281925.1	1.000000
GB_GCA_015063165.1|GB_GCA_017540825.1	0.984174
GB_GCA_015063165.1	1.000000
GB_GCA_017540825.1	1.000000
GB_GCA_017475875.1	1.000000
GB_GCA_017507885.1	1.000000
GB_GCA_015063135.1	1.000000
GB_GCA_035271165.1|GB_GCA_034928305.1	0.934873
GB_GCA_035271165.1|GB_GCA_035271005.1	0.950556
GB_GCA_035271165.1|GB_GCA_002498605.1	0.963684
GB_GCA_035271165.1	1.000000
GB_GCA_002498605.1	1.000000
GB_GCA_035271005.1	1.000000
GB_GCA_002497195.1|GB_GCA_034928305.1	0.969411
GB_GCA_002497195.1|GB_GCA_002505345.1	0.985023
GB_GCA_002497195.1|GB_GCA_002498365.1	0.992951
GB_GCA_002497195.1	1.000000
GB_GCA_002498365.1	1.000000
GB_GCA_002509405.1|GB_GCA_002505345.1	0.993266
GB_GCA_002509405.1	1.000000
GB_GCA_002505345.1	1.000000
GB_GCA_030445725.1|GB_GCA_034928305.1	0.985448
GB_GCA_030445725.1	1.000000
GB_GCA_034928305.1	1.000000
GB_GCA_012515075.1	1.000000
GB_GCA_028702835.1|GB_GCA_949292635.1	0.823261
GB_GCA_028702835.1|GB_GCA_012520845.1	0.863839
GB_GCA_028702835.1|GB_GCA_012522645.1	0.963225
GB_GCA_028702835.1|GB_GCA_002502965.1	0.983973
GB_GCA_028702835.1|GB_GCA_001421175.1	0.991750
GB_GCA_028702835.1	1.000000
GB_GCA_001421175.1	1.000000
GB_GCA_002502965.1	1.000000
GB_GCA_012522645.1	1.000000
GB_GCA_012520845.1	1.000000
GB_GCA_024399215.1|GB_GCA_949292635.1	0.837132
GB_GCA_024399215.1|GB_GCA_041654195.1	0.854904
GB_GCA_024399215.1|GB_GCA_017455785.1	0.893188
GB_GCA_024399215.1|GB_GCA_024399155.1	0.911661
GB_GCA_024399215.1|GB_GCA_024399275.1	0.985366
GB_GCA_024399215.1	1.000000
GB_GCA_024399275.1	1.000000
GB_GCA_024399155.1	1.000000
GB_GCA_963651945.1|GB_GCA_017455785.1	0.919424
GB_GCA_963651945.1|GB_GCA_963640855.1	0.967177
GB_GCA_963651945.1|GB_GCA_006954405.1	0.980469
GB_GCA_963651945.1|GB_GCA_963632775.1	0.993219
GB_GCA_963651945.1	1.000000
GB_GCA_963632775.1	1.000000
GB_GCA_006954405.1	1.000000
GB_GCA_963625795.1|GB_GCA_963640855.1	0.990221
GB_GCA_963625795.1|GB_GCA_963643255.1	0.995436
GB_GCA_963625795.1	1.000000
GB_GCA_963643255.1	1.000000
GB_GCA_963640855.1	1.000000
GB_GCA_017455785.1	1.000000
GB_GCA_041669745.1|GB_GCA_041654195.1	0.964360
GB_GCA_041669745.1	1.000000
GB_GCA_041654195.1	1.000000
GB_GCA_017508065.1|GB_GCA_949292635.1	0.882812
GB_GCA_017508065.1|GB_GCA_015063195.1	0.900808
GB_GCA_017508065.1|GB_GCA_017395275.1	0.922287
GB_GCA_017508065.1|GB_GCA_016297775.1	0.976744
GB_GCA_017508065.1|GB_GCA_015063185.1	0.989368
GB_GCA_017508065.1	1.000000
GB_GCA_015063185.1	1.000000
GB_GCA_016297775.1	1.000000
GB_GCA_017395275.1	1.000000
GB_GCA_015063195.1	1.000000
GB_GCA_944321505.1|GB_GCA_949292635.1	0.967572
GB_GCA_944321505.1	1.000000
GB_GCA_949292635.1	1.000000
GB_GCA_009784745.1|GB_GCA_009778265.1	0.880649
GB_GCA_009784745.1|GB_GCA_009780575.1	0.898131
GB_GCA_009784745.1|GB_GCA_031254685.1	0.910155
GB_GCA_009784745.1|GB_GCA_031285205.1	0.918433
GB_GCA_009784745.1|GB_GCA_009780795.1	0.932638
GB_GCA_009784745.1	1.000000
GB_GCA_009780795.1	1.000000
GB_GCA_031260545.1|GB_GCA_031285205.1	0.936640
GB_GCA_031260545.1	1.000000
GB_GCA_031285205.1	1.000000
GB_GCA_009776695.1|GB_GCA_031254685.1	0.934921
GB_GCA_009776695.1	1.000000
GB_GCA_031254685.1	1.000000
GB_GCA_009780575.1	1.000000
GB_GCA_009778265.1	1.000000
GB_GCA_028694055.1	1.000000
GB_GCA_003557905.1|GB_GCA_029982165.1	0.814459
GB_GCA_003557905.1|GB_GCA_003555025.1	0.877556
GB_GCA_003557905.1|GB_GCA_007117455.1	0.914062
GB_GCA_003557905.1|GB_GCA_003560875.1	0.963359
GB_GCA_003557905.1|GB_GCA_007116915.1	0.978292
GB_GCA_003557905.1	1.000000
GB_GCA_007116915.1	1.000000
GB_GCA_003560875.1	1.000000
GB_GCA_007117455.1	1.000000
GB_GCA_003550345.1|GB_GCA_003555025.1	0.949621
GB_GCA_003550345.1	1.000000
GB_GCA_003555025.1	1.000000
GB_GCA_029982165.1	1.000000
GB_GCA_030604065.1	1.000000
GB_GCA_016919625.1|GB_GCA_035529155.1	0.604748
GB_GCA_016919625.1|GB_GCA_014361295.1	0.641145
GB_GCA_016919625.1|GB_GCA_012519255.1	0.668339
GB_GCA_016919625.1|GB_GCA_035506675.1	0.701958
GB_GCA_016919625.1|GB_GCA_004525545.1	0.751478
GB_GCA_016919625.1|GB_GCA_036504055.1	0.790699
GB_GCA_016919625.1|GB_GCA_002067865.1	0.846030
GB_GCA_016919625.1	1.000000
GB_GCA_013415865.1|GB_GCA_002067865.1	0.894006
GB_GCA_013415865.1|GB_GCA_021372315.1	0.936255
GB_GCA_013415865.1	1.000000
GB_GCA_021372315.1	1.000000
GB_GCA_002067865.1	1.000000
GB_GCA_036504055.1	1.000000
GB_GCA_028682895.1|GB_GCA_004525545.1	0.895979
GB_GCA_028682895.1|GB_GCA_016926075.1	0.908713
GB_GCA_028682895.1|GB_GCA_040765825.1	0.921058
GB_GCA_028682895.1|GB_GCA_026394395.1	0.937812
GB_GCA_028682895.1	1.000000
GB_GCA_026394395.1	1.000000
GB_GCA_036677555.1|GB_GCA_040765825.1	0.940339
GB_GCA_036677555.1|GB_GCA_021372335.1	0.946034
GB_GCA_036677555.1|GB_GCA_012729095.1	0.962399
GB_GCA_036677555.1|GB_GCA_035404085.1	0.972182
GB_GCA_036677555.1|GB_GCA_029560215.1	0.983089
GB_GCA_036677555.1|GB_GCA_040768245.1	0.988455
GB_GCA_036677555.1	1.000000
GB_GCA_040768245.1	1.000000
GB_GCA_029560215.1	1.000000
GB_GCA_041304605.1|GB_GCA_035404085.1	0.982639
GB_GCA_041304605.1|GB_GCA_013329565.1	0.988556
GB_GCA_041304605.1|GB_GCA_002497075.1	0.992744
GB_GCA_041304605.1	1.000000
GB_GCA_002497075.1	1.000000
GB_GCA_013329565.1	1.000000
GB_GCA_035404085.1	1.000000
GB_GCA_012729095.1	1.000000
GB_GCA_021372335.1	1.000000
GB_GCA_040765825.1	1.000000
GB_GCA_016926075.1	1.000000
GB_GCA_035527755.1|GB_GCA_004525545.1	0.980784
GB_GCA_035527755.1	1.000000
GB_GCA_004525545.1	1.000000
GB_GCA_003153895.1|GB_GCA_035506675.1	0.811099
GB_GCA_003153895.1|GB_GCA_025457905.1	0.835051
GB_GCA_003153895.1|GB_GCA_016919565.1	0.958554
GB_GCA_003153895.1|GB_GCA_003135935.1	0.982725
GB_GCA_003153895.1	1.000000
GB_GCA_003135935.1	1.000000
GB_GCA_016919565.1	1.000000
GB_GCA_028682915.1|GB_GCA_025457905.1	0.900721
GB_GCA_028682915.1|GB_GCA_035518995.1	0.952905
GB_GCA_028682915.1	1.000000
GB_GCA_035518995.1	1.000000
GB_GCA_038740345.1|GB_GCA_025457905.1	0.932792
GB_GCA_038740345.1	1.000000
GB_GCA_025457905.1	1.000000
GB_GCA_026394375.1|GB_GCA_035506675.1	0.878491
GB_GCA_026394375.1	1.000000
GB_GCA_035506675.1	1.000000
RS_GCF_000308215.1|GB_GCA_012519255.1	0.809915
RS_GCF_000308215.1|GB_GCA_963663855.1	0.843026
RS_GCF_000308215.1|GB_GCA_905203995.1	0.860127
RS_GCF_000308215.1	1.000000
GB_GCA_905202485.1|GB_GCA_905203995.1	0.972245
GB_GCA_905202485.1|RS_GCF_000404225.1	0.989925
GB_GCA_905202485.1|GB_GCA_944319735.1	0.993153
GB_GCA_905202485.1	1.000000
GB_GCA_944319735.1	1.000000
RS_GCF_000404225.1	1.000000
GB_GCA_905203995.1	1.000000
GB_GCA_016109435.1|GB_GCA_963663855.1	0.904601
GB_GCA_016109435.1|GB_GCA_002508545.1	0.928285
GB_GCA_016109435.1	1.000000
GB_GCA_033485155.1|GB_GCA_002508545.1	0.952336
GB_GCA_033485155.1	1.000000
GB_GCA_040776945.1|GB_GCA_002508545.1	0.961339
GB_GCA_040776945.1	1.000000
GB_GCA_002508545.1	1.000000
GB_GCA_002067635.1|GB_GCA_963663855.1	0.959187
GB_GCA_002067635.1|GB_GCA_012719175.1	0.978434
GB_GCA_002067635.1|GB_GCA_018262895.1	0.988599
GB_GCA_002067635.1	1.000000
GB_GCA_018262895.1	1.000000
GB_GCA_012719175.1	1.000000
GB_GCA_963663855.1	1.000000
GB_GCA_001421185.1|GB_GCA_012519255.1	0.872908
GB_GCA_001421185.1|GB_GCA_002504525.1	0.920646
GB_GCA_001421185.1|GB_GCA_001512965.1	0.938865
GB_GCA_001421185.1|GB_GCA_012518185.1	0.947444
GB_GCA_001421185.1|GB_GCA_002498285.1	0.962525
GB_GCA_001421185.1	1.000000
GB_GCA_002498285.1	1.000000
GB_GCA_012518185.1	1.000000
GB_GCA_001512965.1	1.000000
GB_GCA_002504525.1	1.000000
GB_GCA_012519255.1	1.000000
GB_GCA_028682925.1|GB_GCA_014361295.1	0.737219
GB_GCA_028682925.1|GB_GCA_020725985.1	0.777244
GB_GCA_028682925.1|GB_GCA_028679985.1	0.881073
GB_GCA_028682925.1|GB_GCA_041478695.1	0.975589
GB_GCA_028682925.1	1.000000
GB_GCA_041478695.1	1.000000
GB_GCA_028679985.1	1.000000
GB_GCA_020725985.1	1.000000
GB_GCA_038850735.1|GB_GCA_014361295.1	0.888900
GB_GCA_038850735.1	1.000000
GB_GCA_029907465.1|GB_GCA_014361295.1	0.962197
GB_GCA_029907465.1	1.000000
GB_GCA_024464195.1|GB_GCA_014361295.1	0.976805
GB_GCA_024464195.1	1.000000
GB_GCA_014361295.1	1.000000
GB_GCA_013415695.1|GB_GCA_035529155.1	0.940827
GB_GCA_013415695.1	1.000000
GB_GCA_035529155.1	1.000000
GB_GCA_019720975.1|GB_GCA_038881315.1	0.779471
GB_GCA_019720975.1|GB_GCA_021796175.1	0.831711
GB_GCA_019720975.1|GB_GCA_021796895.1	0.886961
GB_GCA_019720975.1|GB_GCA_019721075.1	0.926968
GB_GCA_019720975.1	1.000000
GB_GCA_019721075.1	1.000000
GB_GCA_019721035.1|GB_GCA_021796895.1	0.965804
GB_GCA_019721035.1	1.000000
GB_GCA_021796895.1	1.000000
GB_GCA_021806165.1|GB_GCA_021796175.1	0.911965
GB_GCA_021806165.1	1.000000
GB_GCA_021817225.1|GB_GCA_021796175.1	0.933460
GB_GCA_021817225.1|GB_GCA_021811925.1	0.984448
GB_GCA_021817225.1	1.000000
GB_GCA_021811925.1	1.000000
GB_GCA_021796175.1	1.000000
GB_GCA_038881315.1	1.000000
GB_GCA_022865445.1|GB_GCA_038852105.1	0.600706
GB_GCA_022865445.1|GB_GCA_013331315.1	0.753923
GB_GCA_022865445.1|GB_GCA_040751795.1	0.790165
GB_GCA_022865445.1|GB_GCA_021789945.1	0.835012
GB_GCA_022865445.1|GB_GCA_037439985.1	0.854295
GB_GCA_022865445.1|GB_GCA_020725925.1	0.869763
GB_GCA_022865445.1|GB_GCA_025457815.1	0.885336
GB_GCA_022865445.1|GB_GCA_018814355.1	0.911431
GB_GCA_022865445.1|GB_GCA_041494275.1	0.977894
GB_GCA_022865445.1	1.000000
GB_GCA_041494275.1	1.000000
GB_GCA_018814355.1	1.000000
GB_GCA_025457815.1	1.000000
GB_GCA_041559015.1|GB_GCA_020725925.1	0.885250
GB_GCA_041559015.1|GB_GCA_001800815.1	0.904786
GB_GCA_041559015.1|GB_GCA_016930135.1	0.964623
GB_GCA_041559015.1	1.000000
GB_GCA_016930135.1	1.000000
GB_GCA_001800675.1|GB_GCA_001800815.1	0.980808
GB_GCA_001800675.1	1.000000
GB_GCA_001800815.1	1.000000
GB_GCA_020725925.1	1.000000
GB_GCA_041479325.1|GB_GCA_037439985.1	0.923544
GB_GCA_041479325.1|GB_GCA_937872085.1	0.973731
GB_GCA_041479325.1	1.000000
GB_GCA_937872085.1	1.000000
GB_GCA_037439985.1	1.000000
GB_GCA_038852315.1|GB_GCA_021789945.1	0.872018
GB_GCA_038852315.1	1.000000
GB_GCA_021789945.1	1.000000
GB_GCA_018818785.1|GB_GCA_040751795.1	0.862138
GB_GCA_018818785.1|GB_GCA_014859835.1	0.991573
GB_GCA_018818785.1	1.000000
GB_GCA_014859835.1	1.000000
GB_GCA_011391345.1|GB_GCA_040751795.1	0.931434
GB_GCA_011391345.1|GB_GCA_030836605.1	0.949586
GB_GCA_011391345.1|GB_GCA_013329135.1	0.980221
GB_GCA_011391345.1	1.000000
GB_GCA_041304525.1|GB_GCA_013329135.1	0.983968
GB_GCA_041304525.1	1.000000
GB_GCA_013329135.1	1.000000
GB_GCA_030836605.1	1.000000
GB_GCA_040751795.1	1.000000
GB_GCA_020347565.1|GB_GCA_013331315.1	0.849201
GB_GCA_020347565.1|GB_GCA_020347645.1	0.875496
GB_GCA_020347565.1|GB_GCA_041554135.1	0.922662
GB_GCA_020347565.1	1.000000
GB_GCA_041554135.1	1.000000
GB_GCA_035529455.1|GB_GCA_020347645.1	0.908769
GB_GCA_035529455.1|GB_GCA_029864565.1	0.945700
GB_GCA_035529455.1|GB_GCA_041550275.1	0.962598
GB_GCA_035529455.1	1.000000
GB_GCA_041550275.1	1.000000
GB_GCA_029864565.1	1.000000
GB_GCA_020348345.1|GB_GCA_020347645.1	0.935243
GB_GCA_020348345.1	1.000000
GB_GCA_020347645.1	1.000000
GB_GCA_020696365.1|GB_GCA_013331315.1	0.890962
GB_GCA_020696365.1|GB_GCA_020696395.1	0.944142
GB_GCA_020696365.1|GB_GCA_041548485.1	0.965609
GB_GCA_020696365.1|GB_GCA_022848805.1	0.979703
GB_GCA_020696365.1	1.000000
GB_GCA_022848805.1	1.000000
GB_GCA_041548485.1	1.000000
GB_GCA_020696395.1	1.000000
GB_GCA_013331315.1	1.000000
GB_GCA_011046235.1|GB_GCA_038852105.1	0.768942
GB_GCA_011046235.1	1.000000
GB_GCA_029858465.1|GB_GCA_038852105.1	0.870255
GB_GCA_029858465.1	1.000000
GB_GCA_038852105.1	1.000000
GB_GCA_024281315.1	1.000000
GB_GCA_947084985.1|GB_GCA_030672365.1	0.458128
GB_GCA_947084985.1|GB_GCA_030606525.1	0.489680
GB_GCA_947084985.1|GB_GCA_023129265.1	0.545124
GB_GCA_947084985.1|GB_GCA_022848835.1	0.597333
GB_GCA_947084985.1|GB_GCA_017885655.1	0.677722
GB_GCA_947084985.1|GB_GCA_016207545.1	0.706840
GB_GCA_947084985.1|GB_GCA_035283985.1	0.753651
GB_GCA_947084985.1|GB_GCA_035283365.1	0.838716
GB_GCA_947084985.1|GB_GCA_036555455.1	0.865660
GB_GCA_947084985.1|GB_GCA_035280105.1	0.894774
GB_GCA_947084985.1	1.000000
GB_GCA_005878385.1|GB_GCA_035280105.1	0.913770
GB_GCA_005878385.1|GB_GCA_005878485.1	0.920364
GB_GCA_005878385.1|GB_GCA_035639595.1	0.938354
GB_GCA_005878385.1|GB_GCA_005879015.1	0.958408
GB_GCA_005878385.1|GB_GCA_005878635.1	0.970097
GB_GCA_005878385.1	1.000000
GB_GCA_005878615.1|GB_GCA_005878635.1	0.990219
GB_GCA_005878615.1	1.000000
GB_GCA_005878635.1	1.000000
GB_GCA_005879065.1|GB_GCA_005879015.1	0.987214
GB_GCA_005879065.1	1.000000
GB_GCA_005879015.1	1.000000
GB_GCA_005878325.1|GB_GCA_035639595.1	0.963467
GB_GCA_005878325.1	1.000000
GB_GCA_035639595.1	1.000000
GB_GCA_005878525.1|GB_GCA_005878485.1	0.938469
GB_GCA_005878525.1|GB_GCA_005878515.1	0.962840
GB_GCA_005878525.1|GB_GCA_005878665.1	0.968662
GB_GCA_005878525.1|GB_GCA_005879045.1	0.978260
GB_GCA_005878525.1|GB_GCA_035557795.1	0.980776
GB_GCA_005878525.1|GB_GCA_036393695.1	0.985262
GB_GCA_005878525.1	1.000000
GB_GCA_036393695.1	1.000000
GB_GCA_035557795.1	1.000000
GB_GCA_005879045.1	1.000000
GB_GCA_005878665.1	1.000000
GB_GCA_035299725.1|GB_GCA_005878515.1	0.978561
GB_GCA_035299725.1|GB_GCA_005878985.1	0.981821
GB_GCA_035299725.1	1.000000
GB_GCA_005878985.1	1.000000
GB_GCA_005878515.1	1.000000
GB_GCA_005878485.1	1.000000
GB_GCA_036395115.1|GB_GCA_035280105.1	0.922192
GB_GCA_036395115.1|GB_GCA_035636595.1	0.943236
GB_GCA_036395115.1|GB_GCA_005878415.1	0.963657
GB_GCA_036395115.1	1.000000
GB_GCA_035637195.1|GB_GCA_005878415.1	0.981804
GB_GCA_035637195.1|GB_GCA_035636315.1	0.984326
GB_GCA_035637195.1	1.000000
GB_GCA_035636315.1	1.000000
